Unnamed: 0,appliance,footprint
14,Fridge,"[ 0. -1.  0.  0.  0.  0.  0.  0.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.
 -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0. -1.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0.  0.  0. -1.
  1.  0. -1.  0.  1.  0. -1.  0.  1. -1.  1. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  0.  1.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.]"
15,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  1. -1.  0.  0.  0.  1.  0. -1.  1.  0. -1.  0.  1. -1.  0.
  0.  0.  0.  0.  0.  0.  1.  0. -1.  0.  1. -1.  0.  0.  0.  0.  1.  0.
  0. -1.  1. -1.  0.  1. -1.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  1.
  0.  0. -1.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.
  1. -1.  0.  1.  0. -1.  0.  0.  1.  0. -1.  0.  0.  0.  1. -1.  0.  0.
  0.  1. -1.  0.  0.  1. -1.  0.  0.  1. -1.  0.  1. -1.  0.  1.  0. -1.
  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0. -1.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  1. -1.  0.
  1.  0. -1.  0.  1. -1.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  1.
 -1.  0.  1. -1.  0.  0.  0.  1.  0.  0. -1.  0.  0.  0.  0.  0.  1. -1.
  0.  0.  0.  0.  1. -1.  1.  0. -1.  1. -1.  0.  1. -1.  1.  0. -1.  0.
  1.  0. -1.  0.  0.  1.  0. -1.  0.  1. -1.  0.  0.  0.  1.  0. -1.  0.
  1. -1.  0.  0.  0.  1. -1.  0.  0.  0.  1. -1.  1. -1.  0.  0.  0.  1.
  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  1.]"
16,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0.  1. -1.  1.  0.  0.
 -1.  0.  0.  0.  1. -1.  0.  1.  0. -1.  1. -1.  0.  1. -1.  1.  0.  0.
  0.  0.  0.  0. -1.  0.  1.  0. -1.  0.  1. -1.  0.  0.  0.  1. -1.  1.
  0. -1.  0.  1.  0. -1.  1. -1.  0.  1.  0. -1.  0.  0.  0.  0.  1. -1.
  0.  0.  0.  1. -1.  0.  0.  0.  1. -1.  0.  1.  0. -1.  0.  0.  0.  0.
  0.  0.  1. -1.  0.  0.  1.  0.  0. -1.  0.  0.  0.  1. -1.  0.  1.  0.
 -1.  0.  0.  0.  0.  0.  0.  1.  0. -1.  1. -1.  0.  0.  1.  0.  0. -1.
  0.  0.  1. -1.  1.  0. -1.  1.  0.  0. -1.  0.  0.  1. -1.  0.  1. -1.
  1. -1.  1. -1.  1. -1.  0.  1. -1.  0.  0.  0.  0.  0.  1.  0. -1.  1.
  0. -1.  1.  0.  0. -1.  0.  1.  0. -1.  0.  0.  1.  0. -1.  0.  1. -1.
  1. -1.  1. -1.  1.  0.  0. -1.  0.  0.  0.  0.  0.  1. -1.  0.  0.  1.
 -1.  1. -1.  1. -1.  0.  0.  0.  1. -1.  0.  0.  0.  1.  0. -1.  0.  0.
  0.  0.  0.  1.  0. -1.  1. -1.  0.  0.  0.  0.  0.  0.  1. -1.  1. -1.
  0.  0.  0.  0.  0.  1. -1.  1. -1.  0.  0.  1.  0. -1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  1.]"
17,Fridge,[1. 0. 3. 1.]
18,Fridge,"[ 1.   0.   0.  -1.   1.  -1.   1.   0.  -1.   0.   1.   0.   0.  -1.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.  -1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.  -1.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  -1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.  -1.   1.   0.  -1.   1.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -1.
  1.   0.   0.  -1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.  -1.   0.5 -0.5  0.   0.5  0.5  0.
 -1.   0.   0.5 -0.5  1.   0.   0.   0.   0.   0.  -1.   0.   1.   0.
 -1.   1.   0.   0.   0.  -1.   0.   1.   0.  -1.   0.   1.   0.   0.
  0.   0.   0.   0. ]"
19,Fridge,"[-1.  0.  0.  0.  0.  1. -1.  0.  0.  1.  0. -1.  0.  1.  0.  0.  0.  0.
  0. -1.  1. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.
  0.  0.  0. -1.  0.  1.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0. -1.  1.
  0.  0.  0. -1.  0.  1. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  0.  1.  0.  0.  0.  0.  0.  0. -1.  1. -1.  1.  0. -1.  0.  1. -1.
  1.  0. -1.  0.  0.  0.  0.  1.  0.  0. -1.  0.  0.  0.  1.]"
20,Fridge,"[ 0.  0.  0.  1. -1.  0.  0.  1.  0.  0. -1.  1. -1.  0.  0.  0.  1.  0.
 -1.  1.  0.  0.  0.  0.  0.  0. -1.  0.  1. -1.  0.  1. -1.  0.  0.  0.
  1.  0. -1.  0.  1. -1.  0.  1.  0. -1.  0.  1.  0.  0.  0. -1.  1.  0.
 -1.  1. -1.  0.  0.  0.  1. -1.  1.  0. -1.  0.  0.  0.  0.  1. -1.  1.
  0. -1.  1. -1.  0.  1. -1.  0.  0.  0.  0.  1. -1.  1.  0. -1.  1.  0.
 -1.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0. -1.  1.
 -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.
 -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0. -1.  1. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  0.  0.  1.
  0.  0.  0. -1.  1.  0.  0.  0. -1.  1.  0.  0.  0. -1.  1. -1.  1.  0.
  0.  0. -1.  1. -1.  0.  1.  0. -1.  0.  0.  1.  0.  0.  0.  0. -1.  1.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.]"
21,Fridge,"[ 1. -1.  0.  0.  1. -1.  1. -1.  0.  0.  0.  1.  0. -1.  1.  0.  0. -1.
  0.  1. -1.  0.  1.  0.  0. -1.  0.  1. -1.  1. -1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.
  0.  1.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.  0.
  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.
  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  0.  1. -1.  0.  0.  1.  0.  0.
  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.
  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.]"
22,Fridge,"[ 0.  0. -1.  0.  0.  1.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  1.
  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.
  0. -1.  1. -1.  0.  1. -1.  1.  0.  0.  0.  0.  0. -1.  0.  0.  0.  1.
  0. -1.  0.  1. -1.  1.  0. -1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  1.
  0. -1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  1.  0. -1.  0.  0.  0.  1.
 -1.  0.  0.  0.  0.  1.  0. -1.  1.  0. -1.  0.  1.  0. -1.  1.  0.  0.
  0.  0.  0. -1.  0.  1.  0.  0. -1.  0.  0.  1.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.
  0. -1.  1.  0.  0.  0.  0.  0. -1.  0.  1.  0. -1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  1.  0.]"
23,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0.  0.  0. -1.  0.  1.  0. -1.  1.  0.  0.  0. -1.  1. -1.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  0.  0.  0.
  0.  0.  0.  0.  1. -1.  1.  0.  0. -1.  0.  0.  0.  1.  0.  0. -1.  1.
  0. -1.  0.  1. -1.  0.  0.  1. -1.  0.  1. -1.  0.  0.  0.  1. -1.  0.
  0.  0.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
 -1.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0. -1.
  0.  1.  0. -1.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.
  0.  0.  1. -1.  0.  0.  1.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.
 -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.
  1.  0.  0. -1.  1.  0. -1.  1. -1.  0.  1. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.
  0. -1.  1.  0.  0.  0.  0.  0. -1.  1. -1.  1. -1.  0.  1.  0. -1.  1.
 -1.  0.  0.  1.  0.  0.  0. -1.  0.  1.]"
24,Fridge,"[ 0.  1.  0.  0.  0.  0. -1.  0.  1.  0. -1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1. -1.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.]"
25,Fridge,"[ 0.  0.  0.  0.  1. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.
  0.  0.  0.  0. -1.  0.  1.  0. -1.  1.  0. -1.  1.  0.  0.  0. -1.  1.
 -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
26,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  1.
 -1.  0.  0.  0.  1.  0.  0. -1.  1.  0. -1.  0.  1.  0.  0.  0.  0.  0.
 -1.  1.  0.  0. -1.  0.  1.  0.  0.  0.  0. -1.  0.  0.  1. -1.  0.  1.
  0.  0. -1.  0.  1.  0.  0.  0. -1.  0.  1.  0.  0.  0. -1.  1.  0. -1.
  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  1. -1.  1.  0. -1.  1. -1.  1. -1.  1. -1.  0.  1.  0.  0. -1.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.
 -1.  1.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.
  0.]"
27,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1. -1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  1.  0.
  0. -1.  1. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0.  0. -1.  1. -1.  1.  0.  0. -1.  1. -1.  1.  0.  0.  0.
 -1.  1.  0.  0. -1.  1. -1.  1. -1.  1.  0.  0.  0. -1.  1.  0.  0.  0.
  0. -1.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1. -1.  0.  1. -1.  0.  1.  0. -1.  0.  1.  0.  0.  0. -1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
 -1.  0.  0.  1.]"
28,Fridge,"[ 1.  0. -1.  0.  0.  0.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
29,Fridge,"[-1.  1. -1.  0.  0.  1. -1.  0.  0.  0.  0.  1. -1.  0.  0.  1. -1.  1.
 -1.  1. -1.  1.  0.  0.  0. -1.  1. -1.  1. -1.  1.  0. -1.  0.  1.  0.
  0. -1.  0.  1. -1.  1. -1.  1.  0. -1.  1.  0. -1.  0.  1.  0. -1.  1.
  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0. -1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.
  0.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0. -1.
  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
30,Fridge,[-2.  2.  2.  0. -2.  2.  0.  2. -1.  0.  0. -1.  1.  0.  0.  0.]
31,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0. -1.  1. -1.  1.
  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.
  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.
  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  0.  0.  1.  0. -1.  1.  0.
 -1.  1. -1.  0.  1. -1.  1. -1.  0.  1. -1.  0.  0.  1. -1.  0.  1.  0.
  0.  0.  0. -1.  0.  1. -1.  0.  1. -1.  1. -1.  1. -1.  0.  0.  1. -1.
  1. -1.  0.  1.  0.  0. -1.  0.  0.  0.  1. -1.  1. -1.  0.  0.  0.  1.
  0. -1.  1.  0.  0.  0. -1.  1.  0.  0. -1.  0.  1.  0. -1.  0.  0.  0.
  1.  0.]"
32,Fridge,"[-1.  0.  0.  0.  0.  1. -1.  0.  0.  1.  0.  0.  0. -1.  1. -1.  0.  1.
 -1.  0.  0.  0.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.
 -1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0. -1.  1.  0.  0.
  0.  0. -1.  0.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  1.  0.  0.
 -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  1.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
33,Fridge,"[-1.  0.  1. -1.  0.  0.  1.  0. -1.  0.  1. -1.  0.  0.  1. -1.  0.  0.
  1. -1.  0.  0.  1. -1.  0.  1.  0.  0.  0.  0. -1.  1. -1.  0.  0.  1.
  0. -1.  0.  0.  1. -1.  0.  0.  1.  0. -1.  1.  0.  0.  0.  0. -1.  1.
  0.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  0.  0.  1.  0. -1.  0.  1. -1.  1.  0.  0.  0. -1.  1.  0.  0. -1.
  1. -1.  1. -1.  0.  1. -1.  1.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0. -1.  0.  1. -1.  1.  0. -1.  1. -1.  1.  0.  0. -1.
  1.  0.  0.  0.  0.  0. -1.  1. -1.  0.  0.  0.  0.  1. -1.  0.  1.  0.
  0. -1.  0.  0.  1. -1.  1.  0.  0.  0.  0. -1.  1. -1.  0.  1.  0. -1.
  0.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  1. -1.  1. -1.  1. -1.
  0.  1.  0. -1.  1. -1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
 -1.  1. -1.  1. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  1. -1.  1.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.]"
34,Fridge,[ 0.  2.  2. -1.  0.  3. -1. -2.  2.  0.  0.  0.  0.  0.  0.  0. -1.]
35,Fridge,"[-1.  1. -1.  0.  0.  1. -1.  1.  0.  0.  0. -1.  1.  0.  0. -1.  1. -1.
  1. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.
  1.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0. -1.  1. -1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0. -1.  0.  1.  0. -1.  1.  0.  0. -1.  1.  0. -1.
  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  0.  1.
  0. -1.  0.  0.  1. -1.  1. -1.  1.  0.  0.  0.  0. -1.  0.  0.  1.  0.
 -1.  1.  0. -1.  1.  0.  0. -1.  1. -1.  0.  0.  1.  0.  0.  0.  0. -1.
  1.  0.  0. -1.  1. -1.  0.  1.  0.  0.  0. -1.  1.  0. -1.  0.  1. -1.
  1.  0.  0. -1.  1.  0. -1.  0.  1.  0.  0.  0. -1.  1.  0.  0.  0.  0.
  0. -1.  1.  0.  0.  0. -1.  0.  0.  1.  0.  0.  0.  0. -1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.]"
